CFW_ID,ORG_ID,PG_ATTRIBUTE_LIB_ID,ATTRIBUTE_VALUE,ATTRIBUTE_ORDER,START_DATE,END_DATE,BLANK
3ID-CFW,103-MIBN,ClusterPG|ClusterIdentifier,103-MIBN,0,1-Jan-00,, 
3ID-CFW,296-SPTBN,TypeIdentificationPG|Nomenclature,296 Spt Bn,0,1-Jan-00,, 
3ID-CFW,296-SPTBN,TypeIdentificationPG|TypeIdentification,UTC/NZH33,0,1-Jan-00,, 
3ID-CFW,2-BDE-3ID-HHC,ClusterPG|ClusterIdentifier,2-BDE-3ID-HHC,0,1-Jan-00,, 
3ID-CFW,2-BDE-3ID-HHC,ItemIdentificationPG|AlternateItemIdentification,UIC/WAQPAA,0,1-Jan-00,, 
3ID-CFW,2-BDE-3ID-HHC,ItemIdentificationPG|ItemIdentification,2-BDE-3ID-HHC,0,1-Jan-00,, 
3ID-CFW,2-BDE-3ID-HHC,ItemIdentificationPG|Nomenclature,HHC 2 Bde 3ID,0,1-Jan-00,, 
3ID-CFW,2-BDE-3ID-HHC,MilitaryOrgPG|Echelon,7,0,1-Jan-00,, 
3ID-CFW,2-BDE-3ID-HHC,MilitaryOrgPG|Hierarchy2525,1.X.3.1.1.5.6,0,1-Jan-00,, 
3ID-CFW,2-BDE-3ID-HHC,MilitaryOrgPG|HomeLocation,GeolocCode=HKUZ,0,1-Jan-00,, 
3ID-CFW,2-BDE-3ID-HHC,MilitaryOrgPG|IsReserve,FALSE,0,1-Jan-00,, 
3ID-CFW,2-BDE-3ID-HHC,MilitaryOrgPG|SRC,87042L100100,0,1-Jan-00,, 
3ID-CFW,2-BDE-3ID-HHC,MilitaryOrgPG|UIC,WAQPAA,0,1-Jan-00,, 
3ID-CFW,2-BDE-3ID-HHC,MilitaryOrgPG|UTC,2EUTT,0,1-Jan-00,, 
3ID-CFW,2-BDE-3ID-HHC,OrganizationPG|Agency,FORSCOM,0,1-Jan-00,, 
3ID-CFW,2-BDE-3ID-HHC,OrganizationPG|Service,Army,0,1-Jan-00,, 
3ID-CFW,2-BDE-3ID-HHC,TypeIdentificationPG|AlternateTypeIdentification,SRC/87042L100100,0,1-Jan-00,, 
3ID-CFW,2-BDE-3ID-HHC,TypeIdentificationPG|Nomenclature,HHC 2 Bde 3ID,0,1-Jan-00,, 
3ID-CFW,2-BDE-3ID-HHC,TypeIdentificationPG|TypeIdentification,UTC/2EUTT,0,1-Jan-00,, 
3ID-CFW,3-15-INFBN,ClusterPG|ClusterIdentifier,3-15-INFBN,0,1-Jan-00,, 
3ID-CFW,3-15-INFBN,ItemIdentificationPG|AlternateItemIdentification,UIC/WAQEAA,0,1-Jan-00,, 
3ID-CFW,3-15-INFBN,ItemIdentificationPG|ItemIdentification,3-15-INFBN,0,1-Jan-00,, 
3ID-CFW,3-15-INFBN,ItemIdentificationPG|Nomenclature,3/15 Inf Bn (Mech),0,1-Jan-00,, 
3ID-CFW,3-15-INFBN,MilitaryOrgPG|Echelon,5,0,1-Jan-00,, 
3ID-CFW,3-15-INFBN,MilitaryOrgPG|Hierarchy2525,1.X.3.1.1.5.6,0,1-Jan-00,, 
3ID-CFW,3-15-INFBN,MilitaryOrgPG|HomeLocation,GeolocCode=HKUZ,0,1-Jan-00,, 
3ID-CFW,3-15-INFBN,MilitaryOrgPG|IsReserve,FALSE,0,1-Jan-00,, 
3ID-CFW,3-15-INFBN,MilitaryOrgPG|SRC,07245L200100,0,1-Jan-00,, 
3ID-CFW,3-15-INFBN,MilitaryOrgPG|UIC,WAQEAA,0,1-Jan-00,, 
3ID-CFW,3-15-INFBN,MilitaryOrgPG|UTC,0LG77,0,1-Jan-00,, 
3ID-CFW,3-15-INFBN,OrganizationPG|Agency,FORSCOM,0,1-Jan-00,, 
3ID-CFW,3-15-INFBN,OrganizationPG|Roles,Combat,0,1-Jan-00,, 
3ID-CFW,3-15-INFBN,OrganizationPG|Service,Army,0,1-Jan-00,, 
3ID-CFW,3-15-INFBN,TypeIdentificationPG|AlternateTypeIdentification,SRC/07245L200100,0,1-Jan-00,, 
3ID-CFW,3-15-INFBN,TypeIdentificationPG|Nomenclature,3/15 Inf Bn (Mech),0,1-Jan-00,, 
3ID-CFW,3-15-INFBN,TypeIdentificationPG|TypeIdentification,UTC/0LG77,0,1-Jan-00,, 
3ID-CFW,317-ENGBN,ClusterPG|ClusterIdentifier,317-ENGBN,0,1-Jan-00,, 
3ID-CFW,317-ENGBN,ItemIdentificationPG|AlternateItemIdentification,UIC/WA0GAA,0,1-Jan-00,, 
3ID-CFW,317-ENGBN,ItemIdentificationPG|ItemIdentification,317-ENGBN,0,1-Jan-00,, 
3ID-CFW,317-ENGBN,ItemIdentificationPG|Nomenclature,317 Eng Bn,0,1-Jan-00,, 
3ID-CFW,317-ENGBN,MilitaryOrgPG|Echelon,5,0,1-Jan-00,, 
3ID-CFW,317-ENGBN,MilitaryOrgPG|Hierarchy2525,1.X.3.1.1.6.1,0,1-Jan-00,, 
3ID-CFW,317-ENGBN,MilitaryOrgPG|HomeLocation,GeolocCode=HCML,0,1-Jan-00,, 
3ID-CFW,317-ENGBN,MilitaryOrgPG|IsReserve,FALSE,0,1-Jan-00,, 
3ID-CFW,317-ENGBN,MilitaryOrgPG|SRC,05335L0001E0,0,1-Jan-00,, 
3ID-CFW,317-ENGBN,MilitaryOrgPG|UIC,WA0GAA,0,1-Jan-00,, 
3ID-CFW,317-ENGBN,MilitaryOrgPG|UTC,4YD77,0,1-Jan-00,, 
3ID-CFW,317-ENGBN,OrganizationPG|Agency,FORSCOM,0,1-Jan-00,, 
3ID-CFW,317-ENGBN,OrganizationPG|Roles,Combat,0,1-Jan-00,, 
3ID-CFW,317-ENGBN,OrganizationPG|Service,Army,0,1-Jan-00,, 
3ID-CFW,317-ENGBN,TypeIdentificationPG|AlternateTypeIdentification,SRC/05335L0001E0,0,1-Jan-00,, 
3ID-CFW,317-ENGBN,TypeIdentificationPG|Nomenclature,317 Eng Bn,0,1-Jan-00,, 
3ID-CFW,317-ENGBN,TypeIdentificationPG|TypeIdentification,UTC/4YD77,0,1-Jan-00,, 
3ID-CFW,324-SCBN-TRITAC,ClusterPG|ClusterIdentifier,324-SCBN-TRITAC,0,1-Jan-00,, 
3ID-CFW,324-SCBN-TRITAC,ItemIdentificationPG|AlternateItemIdentification,UIC/WV43AA,0,1-Jan-00,, 
3ID-CFW,324-SCBN-TRITAC,ItemIdentificationPG|ItemIdentification,324-SCBN-TRITAC,0,1-Jan-00,, 
3ID-CFW,324-SCBN-TRITAC,ItemIdentificationPG|Nomenclature,324 SC Bn Area EAC TRITAC,0,1-Jan-00,, 
3ID-CFW,324-SCBN-TRITAC,MilitaryOrgPG|Echelon,5,0,1-Jan-00,, 
3ID-CFW,324-SCBN-TRITAC,MilitaryOrgPG|Hierarchy2525,1.X.3.1.2.4,0,1-Jan-00,, 
3ID-CFW,324-SCBN-TRITAC,MilitaryOrgPG|HomeLocation,GeolocCode=HKUZ,0,1-Jan-00,, 
3ID-CFW,324-SCBN-TRITAC,MilitaryOrgPG|IsReserve,FALSE,0,1-Jan-00,, 
3ID-CFW,324-SCBN-TRITAC,MilitaryOrgPG|SRC,11635L100100,0,1-Jan-00,, 
3ID-CFW,324-SCBN-TRITAC,MilitaryOrgPG|UIC,WV43AA,0,1-Jan-00,, 
3ID-CFW,324-SCBN-TRITAC,MilitaryOrgPG|UTC,63A66,0,1-Jan-00,, 
3ID-CFW,324-SCBN-TRITAC,OrganizationPG|Agency,FORSCOM,0,1-Jan-00,, 
3ID-CFW,324-SCBN-TRITAC,OrganizationPG|Service,Army,0,1-Jan-00,, 
3ID-CFW,324-SCBN-TRITAC,TypeIdentificationPG|AlternateTypeIdentification,SRC/11635L100100,0,1-Jan-00,, 
3ID-CFW,324-SCBN-TRITAC,TypeIdentificationPG|Nomenclature,324 SC Bn Area EAC TRITAC,0,1-Jan-00,, 
3ID-CFW,324-SCBN-TRITAC,TypeIdentificationPG|TypeIdentification,UTC/63A66,0,1-Jan-00,, 
3ID-CFW,334-SIGCO,ClusterPG|ClusterIdentifier,334-SIGCO,0,1-Jan-00,, 
3ID-CFW,334-SIGCO,ItemIdentificationPG|AlternateItemIdentification,UIC/WG02AA,0,1-Jan-00,, 
3ID-CFW,334-SIGCO,ItemIdentificationPG|ItemIdentification,334-SIGCO,0,1-Jan-00,, 
3ID-CFW,334-SIGCO,ItemIdentificationPG|Nomenclature,334 Signal Co,0,1-Jan-00,, 
3ID-CFW,334-SIGCO,MilitaryOrgPG|Echelon,4,0,1-Jan-00,, 
3ID-CFW,334-SIGCO,MilitaryOrgPG|Hierarchy2525,1.X.3.1.2.4,0,1-Jan-00,, 
3ID-CFW,334-SIGCO,MilitaryOrgPG|HomeLocation,GeolocCode=HGUH,0,1-Jan-00,, 
3ID-CFW,334-SIGCO,MilitaryOrgPG|IsReserve,FALSE,0,1-Jan-00,, 
3ID-CFW,334-SIGCO,MilitaryOrgPG|UIC,WG02AA,0,1-Jan-00,, 
3ID-CFW,334-SIGCO,OrganizationPG|Agency,FORSCOM,0,1-Jan-00,, 
3ID-CFW,334-SIGCO,OrganizationPG|Service,Army,0,1-Jan-00,, 
3ID-CFW,334-SIGCO,TypeIdentificationPG|AlternateTypeIdentification,SRC/,0,1-Jan-00,, 
3ID-CFW,334-SIGCO,TypeIdentificationPG|Nomenclature,334 Signal Co,0,1-Jan-00,, 
3ID-CFW,334-SIGCO,TypeIdentificationPG|TypeIdentification,UTC/,0,1-Jan-00,, 
3ID-CFW,343-QMCO-SPLY,ClusterPG|ClusterIdentifier,343-QMCO-SPLY,0,1-Jan-00,, 
3ID-CFW,343-QMCO-SPLY,ItemIdentificationPG|AlternateItemIdentification,UIC/WSS7AA,0,1-Jan-00,, 
3ID-CFW,343-QMCO-SPLY,ItemIdentificationPG|ItemIdentification,343-QMCO-SPLY,0,1-Jan-00,, 
3ID-CFW,343-QMCO-SPLY,ItemIdentificationPG|Nomenclature,343 QM Supply Co,0,1-Jan-00,, 
3ID-CFW,343-QMCO-SPLY,MilitaryOrgPG|Echelon,4,0,1-Jan-00,, 
3ID-CFW,343-QMCO-SPLY,MilitaryOrgPG|Hierarchy2525,1.X.3.1.3.3,0,1-Jan-00,, 
3ID-CFW,343-QMCO-SPLY,MilitaryOrgPG|HomeLocation,GeolocCode=HKUZ,0,1-Jan-00,, 
3ID-CFW,343-QMCO-SPLY,MilitaryOrgPG|IsReserve,FALSE,0,1-Jan-00,, 
3ID-CFW,343-QMCO-SPLY,MilitaryOrgPG|SRC,42447L000100,0,1-Jan-00,, 
3ID-CFW,343-QMCO-SPLY,MilitaryOrgPG|UIC,WSS7AA,0,1-Jan-00,, 
3ID-CFW,343-QMCO-SPLY,MilitaryOrgPG|UTC,JUUTT,0,1-Jan-00,, 
3ID-CFW,343-QMCO-SPLY,OrganizationPG|Agency,FORSCOM,0,1-Jan-00,, 
3ID-CFW,343-QMCO-SPLY,OrganizationPG|Roles,SubsistenceSupplyProvider,0,1-Jan-00,, 
3ID-CFW,343-QMCO-SPLY,OrganizationPG|Service,Army,0,1-Jan-00,, 
3ID-CFW,343-QMCO-SPLY,TypeIdentificationPG|AlternateTypeIdentification,SRC/42447L000100,0,1-Jan-00,, 
3ID-CFW,343-QMCO-SPLY,TypeIdentificationPG|Nomenclature,343 QM Supply Co,0,1-Jan-00,, 
3ID-CFW,343-QMCO-SPLY,TypeIdentificationPG|TypeIdentification,UTC/JUUTT,0,1-Jan-00,, 
3ID-CFW,3-69-ARBN,ClusterPG|ClusterIdentifier,3-69-ARBN,0,1-Jan-00,, 
3ID-CFW,3-69-ARBN,ItemIdentificationPG|AlternateItemIdentification,UIC/WAQ1AA,0,1-Jan-00,, 
3ID-CFW,3-69-ARBN,ItemIdentificationPG|ItemIdentification,3-69-ARBN,0,1-Jan-00,, 
3ID-CFW,3-69-ARBN,ItemIdentificationPG|Nomenclature,3/69 Tnk Bn,0,1-Jan-00,, 
3ID-CFW,3-69-ARBN,MilitaryOrgPG|Echelon,5,0,1-Jan-00,, 
3ID-CFW,3-69-ARBN,MilitaryOrgPG|Hierarchy2525,1.X.3.1.1.2,0,1-Jan-00,, 
3ID-CFW,3-69-ARBN,MilitaryOrgPG|HomeLocation,GeolocCode=HKUZ,0,1-Jan-00,, 
3ID-CFW,3-69-ARBN,MilitaryOrgPG|IsReserve,FALSE,0,1-Jan-00,, 
3ID-CFW,3-69-ARBN,MilitaryOrgPG|SRC,17375L000100,0,1-Jan-00,, 
3ID-CFW,3-69-ARBN,MilitaryOrgPG|UIC,WAQ1AA,0,1-Jan-00,, 
3ID-CFW,3-69-ARBN,MilitaryOrgPG|UTC,2JTTT,0,1-Jan-00,, 
3ID-CFW,3-69-ARBN,OrganizationPG|Agency,FORSCOM,0,1-Jan-00,, 
3ID-CFW,3-69-ARBN,OrganizationPG|Roles,Combat,0,1-Jan-00,, 
3ID-CFW,3-69-ARBN,OrganizationPG|Service,Army,0,1-Jan-00,, 
3ID-CFW,3-69-ARBN,TypeIdentificationPG|AlternateTypeIdentification,SRC/17375L000100,0,1-Jan-00,, 
3ID-CFW,3-69-ARBN,TypeIdentificationPG|Nomenclature,3/69 Tnk Bn,0,1-Jan-00,, 
3ID-CFW,3-69-ARBN,TypeIdentificationPG|TypeIdentification,UTC/2JTTT,0,1-Jan-00,, 
3ID-CFW,36-MEDEVACBN-GAMBCO,ClusterPG|ClusterIdentifier,36-MEDEVACBN-GAMBCO,0,1-Jan-00,, 
3ID-CFW,36-MEDEVACBN-GAMBCO,ItemIdentificationPG|AlternateItemIdentification,UIC/WBHGAA,0,1-Jan-00,, 
3ID-CFW,36-MEDEVACBN-GAMBCO,ItemIdentificationPG|ItemIdentification,36-MEDEVACBN-GAMBCO,0,1-Jan-00,, 
3ID-CFW,36-MEDEVACBN-GAMBCO,ItemIdentificationPG|Nomenclature,Gnd Amb Co 36 Med Evac Bn,0,1-Jan-00,, 
3ID-CFW,36-MEDEVACBN-GAMBCO,MilitaryOrgPG|Echelon,5,0,1-Jan-00,, 
3ID-CFW,36-MEDEVACBN-GAMBCO,MilitaryOrgPG|Hierarchy2525,1.X.3.1.3.2,0,1-Jan-00,, 
3ID-CFW,36-MEDEVACBN-GAMBCO,MilitaryOrgPG|HomeLocation,GeolocCode=HFTZ,0,1-Jan-00,, 
3ID-CFW,36-MEDEVACBN-GAMBCO,MilitaryOrgPG|IsReserve,FALSE,0,1-Jan-00,, 
3ID-CFW,36-MEDEVACBN-GAMBCO,MilitaryOrgPG|SRC,08446L000100,0,1-Jan-00,, 
3ID-CFW,36-MEDEVACBN-GAMBCO,MilitaryOrgPG|UIC,WBHGAA,0,1-Jan-00,, 
3ID-CFW,36-MEDEVACBN-GAMBCO,MilitaryOrgPG|UTC,FBTTT,0,1-Jan-00,, 
3ID-CFW,36-MEDEVACBN-GAMBCO,OrganizationPG|Agency,FORSCOM,0,1-Jan-00,, 
3ID-CFW,36-MEDEVACBN-GAMBCO,OrganizationPG|Service,Army,0,1-Jan-00,, 
3ID-CFW,36-MEDEVACBN-GAMBCO,TypeIdentificationPG|AlternateTypeIdentification,SRC/08446L000100,0,1-Jan-00,, 
3ID-CFW,36-MEDEVACBN-GAMBCO,TypeIdentificationPG|Nomenclature,Gnd Amb Co 36 Med Evac Bn,0,1-Jan-00,, 
3ID-CFW,36-MEDEVACBN-GAMBCO,TypeIdentificationPG|TypeIdentification,UTC/FBTTT,0,1-Jan-00,, 
3ID-CFW,3-7-CAVSQDN,ClusterPG|ClusterIdentifier,3-7-CAVSQDN,0,1-Jan-00,, 
3ID-CFW,3-7-CAVSQDN,ItemIdentificationPG|AlternateItemIdentification,UIC/WAP9AA,0,1-Jan-00,, 
3ID-CFW,3-7-CAVSQDN,ItemIdentificationPG|ItemIdentification,3-7-CAVSQDN,0,1-Jan-00,, 
3ID-CFW,3-7-CAVSQDN,ItemIdentificationPG|Nomenclature,3/7 Cav Sqdrn,0,1-Jan-00,, 
3ID-CFW,3-7-CAVSQDN,MilitaryOrgPG|Echelon,5,0,1-Jan-00,, 
3ID-CFW,3-7-CAVSQDN,MilitaryOrgPG|Hierarchy2525,1.X.3.1.1.8.2.4,0,1-Jan-00,, 
3ID-CFW,3-7-CAVSQDN,MilitaryOrgPG|HomeLocation,GeolocCode=HKUZ,0,1-Jan-00,, 
3ID-CFW,3-7-CAVSQDN,MilitaryOrgPG|IsReserve,FALSE,0,1-Jan-00,, 
3ID-CFW,3-7-CAVSQDN,MilitaryOrgPG|SRC,17285L200100,0,1-Jan-00,, 
3ID-CFW,3-7-CAVSQDN,MilitaryOrgPG|UIC,WAP9AA,0,1-Jan-00,, 
3ID-CFW,3-7-CAVSQDN,MilitaryOrgPG|UTC,2EA77,0,1-Jan-00,, 
3ID-CFW,3-7-CAVSQDN,OrganizationPG|Agency,FORSCOM,0,1-Jan-00,, 
3ID-CFW,3-7-CAVSQDN,OrganizationPG|Roles,Combat,0,1-Jan-00,, 
3ID-CFW,3-7-CAVSQDN,OrganizationPG|Service,Army,0,1-Jan-00,, 
3ID-CFW,3-7-CAVSQDN,TypeIdentificationPG|AlternateTypeIdentification,SRC/17285L200100,0,1-Jan-00,, 
3ID-CFW,3-7-CAVSQDN,TypeIdentificationPG|Nomenclature,3/7 Cav Sqdrn,0,1-Jan-00,, 
3ID-CFW,3-7-CAVSQDN,TypeIdentificationPG|TypeIdentification,UTC/2EA77,0,1-Jan-00,, 
3ID-CFW,3-7-INFBN,ClusterPG|ClusterIdentifier,3-7-INFBN,0,1-Jan-00,, 
3ID-CFW,3-7-INFBN,ItemIdentificationPG|AlternateItemIdentification,UIC/WAQYAA,0,1-Jan-00,, 
3ID-CFW,3-7-INFBN,ItemIdentificationPG|ItemIdentification,3-7-INFBN,0,1-Jan-00,, 
3ID-CFW,3-7-INFBN,ItemIdentificationPG|Nomenclature,3/17 Inf Bn (Mech),0,1-Jan-00,, 
3ID-CFW,3-7-INFBN,MilitaryOrgPG|Echelon,5,0,1-Jan-00,, 
3ID-CFW,3-7-INFBN,MilitaryOrgPG|Hierarchy2525,1.X.3.1.1.5.6,0,1-Jan-00,, 
3ID-CFW,3-7-INFBN,MilitaryOrgPG|HomeLocation,GeolocCode=HKUZ,0,1-Jan-00,, 
3ID-CFW,3-7-INFBN,MilitaryOrgPG|IsReserve,FALSE,0,1-Jan-00,, 
3ID-CFW,3-7-INFBN,MilitaryOrgPG|SRC,07245L200100,0,1-Jan-00,, 
3ID-CFW,3-7-INFBN,MilitaryOrgPG|UIC,WAQYAA,0,1-Jan-00,, 
3ID-CFW,3-7-INFBN,MilitaryOrgPG|UTC,0LG77,0,1-Jan-00,, 
3ID-CFW,3-7-INFBN,OrganizationPG|Agency,FORSCOM,0,1-Jan-00,, 
3ID-CFW,3-7-INFBN,OrganizationPG|Roles,Combat,0,1-Jan-00,, 
3ID-CFW,3-7-INFBN,OrganizationPG|Service,Army,0,1-Jan-00,, 
3ID-CFW,3-7-INFBN,TypeIdentificationPG|AlternateTypeIdentification,SRC/07245L200100,0,1-Jan-00,, 
3ID-CFW,3-7-INFBN,TypeIdentificationPG|Nomenclature,3/17 Inf Bn (Mech),0,1-Jan-00,, 
3ID-CFW,3-7-INFBN,TypeIdentificationPG|TypeIdentification,UTC/0LG77,0,1-Jan-00,, 
3ID-CFW,396-TCCO-PLS,ClusterPG|ClusterIdentifier,396-TCCO-PLS,0,1-Jan-00,, 
3ID-CFW,396-TCCO-PLS,ItemIdentificationPG|AlternateItemIdentification,UIC/WCM6AA,0,1-Jan-00,, 
3ID-CFW,396-TCCO-PLS,ItemIdentificationPG|ItemIdentification,396-TCCO-PLS,0,1-Jan-00,, 
3ID-CFW,396-TCCO-PLS,ItemIdentificationPG|Nomenclature,396 TC Co PLS,0,1-Jan-00,, 
3ID-CFW,396-TCCO-PLS,MilitaryOrgPG|Echelon,4,0,1-Jan-00,, 
3ID-CFW,396-TCCO-PLS,MilitaryOrgPG|Hierarchy2525,1.X.3.1.3.4,0,1-Jan-00,, 
3ID-CFW,396-TCCO-PLS,MilitaryOrgPG|HomeLocation,GeolocCode=HERT,0,1-Jan-00,, 
3ID-CFW,396-TCCO-PLS,MilitaryOrgPG|IsReserve,FALSE,0,1-Jan-00,, 
3ID-CFW,396-TCCO-PLS,MilitaryOrgPG|SRC,55728L300100,0,1-Jan-00,, 
3ID-CFW,396-TCCO-PLS,MilitaryOrgPG|UIC,WCM6AA,0,1-Jan-00,, 
3ID-CFW,396-TCCO-PLS,MilitaryOrgPG|UTC,UZ477,0,1-Jan-00,, 
3ID-CFW,396-TCCO-PLS,OrganizationPG|Agency,FORSCOM,0,1-Jan-00,, 
3ID-CFW,396-TCCO-PLS,OrganizationPG|Roles,AmmunitionTransportProvider,0,1-Jan-00,, 
3ID-CFW,396-TCCO-PLS,OrganizationPG|Service,Army,0,1-Jan-00,, 
3ID-CFW,396-TCCO-PLS,TypeIdentificationPG|AlternateTypeIdentification,SRC/55728L300100,0,1-Jan-00,, 
3ID-CFW,396-TCCO-PLS,TypeIdentificationPG|Nomenclature,396 TC Co PLS,0,1-Jan-00,, 
3ID-CFW,396-TCCO-PLS,TypeIdentificationPG|TypeIdentification,UTC/UZ477,0,1-Jan-00,, 
3ID-CFW,39-FABTRY,ClusterPG|ClusterIdentifier,39-FABTRY,0,1-Jan-00,, 
3ID-CFW,39-FABTRY,ItemIdentificationPG|AlternateItemIdentification,UIC/WE93AA,0,1-Jan-00,, 
3ID-CFW,39-FABTRY,ItemIdentificationPG|ItemIdentification,39-FABTRY,0,1-Jan-00,, 
3ID-CFW,39-FABTRY,ItemIdentificationPG|Nomenclature,39 FA Btry TgtAcq,0,1-Jan-00,, 
3ID-CFW,39-FABTRY,MilitaryOrgPG|Echelon,4,0,1-Jan-00,, 
3ID-CFW,39-FABTRY,MilitaryOrgPG|Hierarchy2525,1.X.3.1.1.7.3,0,1-Jan-00,, 
3ID-CFW,39-FABTRY,MilitaryOrgPG|HomeLocation,GeolocCode=HKUZ,0,1-Jan-00,, 
3ID-CFW,39-FABTRY,MilitaryOrgPG|IsReserve,FALSE,0,1-Jan-00,, 
3ID-CFW,39-FABTRY,MilitaryOrgPG|SRC,06303L000100,0,1-Jan-00,, 
3ID-CFW,39-FABTRY,MilitaryOrgPG|UIC,WE93AA,0,1-Jan-00,, 
3ID-CFW,39-FABTRY,MilitaryOrgPG|UTC,1RTTT,0,1-Jan-00,, 
3ID-CFW,39-FABTRY,OrganizationPG|Agency,FORSCOM,0,1-Jan-00,, 
3ID-CFW,39-FABTRY,OrganizationPG|Roles,Combat,0,1-Jan-00,, 
3ID-CFW,39-FABTRY,OrganizationPG|Service,Army,0,1-Jan-00,, 
3ID-CFW,39-FABTRY,TypeIdentificationPG|AlternateTypeIdentification,SRC/06303L000100,0,1-Jan-00,, 
3ID-CFW,39-FABTRY,TypeIdentificationPG|Nomenclature,39 FA Btry TgtAcq,0,1-Jan-00,, 
3ID-CFW,39-FABTRY,TypeIdentificationPG|TypeIdentification,UTC/1RTTT,0,1-Jan-00,, 
3ID-CFW,3-AVNBDE-HHC,ClusterPG|ClusterIdentifier,3-AVNBDE-HHC,0,1-Jan-00,, 
3ID-CFW,3-AVNBDE-HHC,ItemIdentificationPG|AlternateItemIdentification,UIC/WEPQAA,0,1-Jan-00,, 
3ID-CFW,3-AVNBDE-HHC,ItemIdentificationPG|ItemIdentification,3-AVNBDE-HHC,0,1-Jan-00,, 
3ID-CFW,3-AVNBDE-HHC,ItemIdentificationPG|Nomenclature,HHC 3 Avn Bde,0,1-Jan-00,, 
3ID-CFW,3-AVNBDE-HHC,MilitaryOrgPG|Echelon,7,0,1-Jan-00,, 
3ID-CFW,3-AVNBDE-HHC,MilitaryOrgPG|Hierarchy2525,1.X.3.1.1.4.2,0,1-Jan-00,, 
3ID-CFW,3-AVNBDE-HHC,MilitaryOrgPG|HomeLocation,GeolocCode=HKUZ,0,1-Jan-00,, 
3ID-CFW,3-AVNBDE-HHC,MilitaryOrgPG|IsReserve,FALSE,0,1-Jan-00,, 
3ID-CFW,3-AVNBDE-HHC,MilitaryOrgPG|SRC,01302A000100,0,1-Jan-00,, 
3ID-CFW,3-AVNBDE-HHC,MilitaryOrgPG|UIC,WEPQAA,0,1-Jan-00,, 
3ID-CFW,3-AVNBDE-HHC,MilitaryOrgPG|UTC,3E766,0,1-Jan-00,, 
3ID-CFW,3-AVNBDE-HHC,OrganizationPG|Agency,FORSCOM,0,1-Jan-00,, 
3ID-CFW,3-AVNBDE-HHC,OrganizationPG|Service,Army,0,1-Jan-00,, 
3ID-CFW,3-AVNBDE-HHC,TypeIdentificationPG|AlternateTypeIdentification,SRC/01302A000100,0,1-Jan-00,, 
3ID-CFW,3-AVNBDE-HHC,TypeIdentificationPG|Nomenclature,HHC 3 Avn Bde,0,1-Jan-00,, 
3ID-CFW,3-AVNBDE-HHC,TypeIdentificationPG|TypeIdentification,UTC/3E766,0,1-Jan-00,, 
3ID-CFW,3-BDE-2ID-HHC,ClusterPG|ClusterIdentifier,3-BDE-2ID-HHC,0,1-Jan-00,, 
3ID-CFW,3-BDE-2ID-HHC,ItemIdentificationPG|AlternateItemIdentification,UIC/WAH9AA,0,1-Jan-00,, 
3ID-CFW,3-BDE-2ID-HHC,ItemIdentificationPG|ItemIdentification,3-BDE-2ID-HHC,0,1-Jan-00,, 
3ID-CFW,3-BDE-2ID-HHC,ItemIdentificationPG|Nomenclature,HHC 3rd Bde 2ID,0,1-Jan-00,, 
3ID-CFW,3-BDE-2ID-HHC,MilitaryOrgPG|Echelon,7,0,1-Jan-00,, 
3ID-CFW,3-BDE-2ID-HHC,MilitaryOrgPG|Hierarchy2525,1.X.3.1.1.5.6,0,1-Jan-00,, 
3ID-CFW,3-BDE-2ID-HHC,MilitaryOrgPG|HomeLocation,GeolocCode=HGUH,0,1-Jan-00,, 
3ID-CFW,3-BDE-2ID-HHC,MilitaryOrgPG|IsReserve,FALSE,0,1-Jan-00,, 
3ID-CFW,3-BDE-2ID-HHC,MilitaryOrgPG|UIC,WAH9AA,0,1-Jan-00,, 
3ID-CFW,3-BDE-2ID-HHC,MilitaryOrgPG|UTC,2EUTT,0,1-Jan-00,, 
3ID-CFW,3-BDE-2ID-HHC,OrganizationPG|Agency,FORSCOM,0,1-Jan-00,, 
3ID-CFW,3-BDE-2ID-HHC,OrganizationPG|Service,Army,0,1-Jan-00,, 
3ID-CFW,3-BDE-2ID-HHC,TypeIdentificationPG|AlternateTypeIdentification,SRC/,0,1-Jan-00,, 
3ID-CFW,3-BDE-2ID-HHC,TypeIdentificationPG|Nomenclature,HHC 3rd Bde 2ID,0,1-Jan-00,, 
3ID-CFW,3-BDE-2ID-HHC,TypeIdentificationPG|TypeIdentification,UTC/2EUTT,0,1-Jan-00,, 
3ID-CFW,3-BDE-3ID-HHC,ClusterPG|ClusterIdentifier,3-BDE-3ID-HHC,0,1-Jan-00,, 
3ID-CFW,3-BDE-3ID-HHC,ItemIdentificationPG|AlternateItemIdentification,UIC/WAR4AA,0,1-Jan-00,, 
3ID-CFW,3-BDE-3ID-HHC,ItemIdentificationPG|ItemIdentification,3-BDE-3ID-HHC,0,1-Jan-00,, 
3ID-CFW,3-BDE-3ID-HHC,ItemIdentificationPG|Nomenclature,HHC 3 Bde 3ID,0,1-Jan-00,, 
3ID-CFW,3-BDE-3ID-HHC,MilitaryOrgPG|Echelon,7,0,1-Jan-00,, 
3ID-CFW,3-BDE-3ID-HHC,MilitaryOrgPG|Hierarchy2525,1.X.3.1.1.5.6,0,1-Jan-00,, 
3ID-CFW,3-BDE-3ID-HHC,MilitaryOrgPG|HomeLocation,GeolocCode=HCML,0,1-Jan-00,, 
