ASSEMBLY_ID,OPLAN_ID,COMPONENT_ID,START_CDAY,END_CDAY,ATTRIBUTE_NAME,ATTRIBUTE_VALUE,BLANK
3ID-135-CMT,093FF,416-TKCO-POL,181,225,ACTIVITY_TYPE,Redeployment, 
3ID-135-CMT,093FF,416-TKCO-POL,181,225,LOCATION,LQCN, 
3ID-135-CMT,093FF,416-TKCO-POL,181,225,OPTEMPO,Low, 
3ID-135-CMT,093FF,418-TKCO-POL,0,11,ACTIVITY_TYPE,Deployment, 
3ID-135-CMT,093FF,418-TKCO-POL,0,11,LOCATION,FGQS, 
3ID-135-CMT,093FF,418-TKCO-POL,0,11,OPTEMPO,Low, 
3ID-135-CMT,093FF,418-TKCO-POL,11,21,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,418-TKCO-POL,11,21,LOCATION,FGQS, 
3ID-135-CMT,093FF,418-TKCO-POL,11,21,OPTEMPO,Medium, 
3ID-135-CMT,093FF,418-TKCO-POL,21,36,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,418-TKCO-POL,21,36,LOCATION,FGQS, 
3ID-135-CMT,093FF,418-TKCO-POL,21,36,OPTEMPO,Medium, 
3ID-135-CMT,093FF,418-TKCO-POL,36,46,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,418-TKCO-POL,36,46,LOCATION,FGQS, 
3ID-135-CMT,093FF,418-TKCO-POL,36,46,OPTEMPO,Medium, 
3ID-135-CMT,093FF,418-TKCO-POL,46,181,ACTIVITY_TYPE,Stand-Down, 
3ID-135-CMT,093FF,418-TKCO-POL,46,181,LOCATION,FGQS, 
3ID-135-CMT,093FF,418-TKCO-POL,46,181,OPTEMPO,Low, 
3ID-135-CMT,093FF,418-TKCO-POL,181,225,ACTIVITY_TYPE,Redeployment, 
3ID-135-CMT,093FF,418-TKCO-POL,181,225,LOCATION,FGQS, 
3ID-135-CMT,093FF,418-TKCO-POL,181,225,OPTEMPO,Low, 
3ID-135-CMT,093FF,4-64-ARBN,0,31,ACTIVITY_TYPE,Deployment, 
3ID-135-CMT,093FF,4-64-ARBN,0,31,LOCATION,FGQS, 
3ID-135-CMT,093FF,4-64-ARBN,0,31,OPTEMPO,Low, 
3ID-135-CMT,093FF,4-64-ARBN,31,36,ACTIVITY_TYPE,Employment-Offensive, 
3ID-135-CMT,093FF,4-64-ARBN,31,36,LOCATION,LOC-3ID-2BDE, 
3ID-135-CMT,093FF,4-64-ARBN,31,36,OPTEMPO,High, 
3ID-135-CMT,093FF,4-64-ARBN,36,46,ACTIVITY_TYPE,Employment-Offensive, 
3ID-135-CMT,093FF,4-64-ARBN,36,46,LOCATION,LOC-3ID-2BDE, 
3ID-135-CMT,093FF,4-64-ARBN,36,46,OPTEMPO,Medium, 
3ID-135-CMT,093FF,4-64-ARBN,46,181,ACTIVITY_TYPE,Stand-Down, 
3ID-135-CMT,093FF,4-64-ARBN,46,181,LOCATION,LOC-3ID-2BDE, 
3ID-135-CMT,093FF,4-64-ARBN,46,181,OPTEMPO,Low, 
3ID-135-CMT,093FF,4-64-ARBN,181,225,ACTIVITY_TYPE,Redeployment, 
3ID-135-CMT,093FF,4-64-ARBN,181,225,LOCATION,FGQS, 
3ID-135-CMT,093FF,4-64-ARBN,181,225,OPTEMPO,Low, 
3ID-135-CMT,093FF,512-QMCO-WTRSPLY,0,26,ACTIVITY_TYPE,Deployment, 
3ID-135-CMT,093FF,512-QMCO-WTRSPLY,0,26,LOCATION,FGQS, 
3ID-135-CMT,093FF,512-QMCO-WTRSPLY,0,26,OPTEMPO,Low, 
3ID-135-CMT,093FF,512-QMCO-WTRSPLY,26,36,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,512-QMCO-WTRSPLY,26,36,LOCATION,FGQS, 
3ID-135-CMT,093FF,512-QMCO-WTRSPLY,26,36,OPTEMPO,High, 
3ID-135-CMT,093FF,512-QMCO-WTRSPLY,36,46,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,512-QMCO-WTRSPLY,36,46,LOCATION,FGQS, 
3ID-135-CMT,093FF,512-QMCO-WTRSPLY,36,46,OPTEMPO,Medium, 
3ID-135-CMT,093FF,512-QMCO-WTRSPLY,46,181,ACTIVITY_TYPE,Stand-Down, 
3ID-135-CMT,093FF,512-QMCO-WTRSPLY,46,181,LOCATION,FGQS, 
3ID-135-CMT,093FF,512-QMCO-WTRSPLY,46,181,OPTEMPO,Low, 
3ID-135-CMT,093FF,512-QMCO-WTRSPLY,181,225,ACTIVITY_TYPE,Redeployment, 
3ID-135-CMT,093FF,512-QMCO-WTRSPLY,181,225,LOCATION,FGQS, 
3ID-135-CMT,093FF,512-QMCO-WTRSPLY,181,225,OPTEMPO,Low, 
3ID-135-CMT,093FF,5-20-INFBN,0,6,ACTIVITY_TYPE,Deployment, 
3ID-135-CMT,093FF,5-20-INFBN,0,6,LOCATION,FGQS, 
3ID-135-CMT,093FF,5-20-INFBN,0,6,OPTEMPO,Low, 
3ID-135-CMT,093FF,5-20-INFBN,6,21,ACTIVITY_TYPE,Employment-Defensive, 
3ID-135-CMT,093FF,5-20-INFBN,6,21,LOCATION,LOC-3ID-IBCT, 
3ID-135-CMT,093FF,5-20-INFBN,6,21,OPTEMPO,Medium, 
3ID-135-CMT,093FF,5-20-INFBN,21,46,ACTIVITY_TYPE,Employment-Offensive, 
3ID-135-CMT,093FF,5-20-INFBN,21,46,LOCATION,LOC-3ID-IBCT, 
3ID-135-CMT,093FF,5-20-INFBN,21,46,OPTEMPO,High, 
3ID-135-CMT,093FF,5-20-INFBN,46,106,ACTIVITY_TYPE,Stand-Down, 
3ID-135-CMT,093FF,5-20-INFBN,46,106,LOCATION,LOC-3ID-IBCT, 
3ID-135-CMT,093FF,5-20-INFBN,46,106,OPTEMPO,Low, 
3ID-135-CMT,093FF,5-20-INFBN,106,135,ACTIVITY_TYPE,Redeployment, 
3ID-135-CMT,093FF,5-20-INFBN,106,135,LOCATION,FGQS, 
3ID-135-CMT,093FF,5-20-INFBN,106,135,OPTEMPO,Low, 
3ID-135-CMT,093FF,52-INF-CCO,0,6,ACTIVITY_TYPE,Deployment, 
3ID-135-CMT,093FF,52-INF-CCO,0,6,LOCATION,FGQS, 
3ID-135-CMT,093FF,52-INF-CCO,0,6,OPTEMPO,Low, 
3ID-135-CMT,093FF,52-INF-CCO,6,21,ACTIVITY_TYPE,Employment-Defensive, 
3ID-135-CMT,093FF,52-INF-CCO,6,21,LOCATION,LOC-3ID-IBCT, 
3ID-135-CMT,093FF,52-INF-CCO,6,21,OPTEMPO,Medium, 
3ID-135-CMT,093FF,52-INF-CCO,21,46,ACTIVITY_TYPE,Employment-Offensive, 
3ID-135-CMT,093FF,52-INF-CCO,21,46,LOCATION,LOC-3ID-IBCT, 
3ID-135-CMT,093FF,52-INF-CCO,21,46,OPTEMPO,High, 
3ID-135-CMT,093FF,52-INF-CCO,46,106,ACTIVITY_TYPE,Stand-Down, 
3ID-135-CMT,093FF,52-INF-CCO,46,106,LOCATION,LOC-3ID-IBCT, 
3ID-135-CMT,093FF,52-INF-CCO,46,106,OPTEMPO,Low, 
3ID-135-CMT,093FF,52-INF-CCO,106,135,ACTIVITY_TYPE,Redeployment, 
3ID-135-CMT,093FF,52-INF-CCO,106,135,LOCATION,FGQS, 
3ID-135-CMT,093FF,52-INF-CCO,106,135,OPTEMPO,Low, 
3ID-135-CMT,093FF,553-CSB-HHD,0,26,ACTIVITY_TYPE,Deployment, 
3ID-135-CMT,093FF,553-CSB-HHD,0,26,LOCATION,FGQS, 
3ID-135-CMT,093FF,553-CSB-HHD,0,26,OPTEMPO,Low, 
3ID-135-CMT,093FF,553-CSB-HHD,26,36,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,553-CSB-HHD,26,36,LOCATION,FGQS, 
3ID-135-CMT,093FF,553-CSB-HHD,26,36,OPTEMPO,High, 
3ID-135-CMT,093FF,553-CSB-HHD,36,46,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,553-CSB-HHD,36,46,LOCATION,FGQS, 
3ID-135-CMT,093FF,553-CSB-HHD,36,46,OPTEMPO,Medium, 
3ID-135-CMT,093FF,553-CSB-HHD,46,181,ACTIVITY_TYPE,Stand-Down, 
3ID-135-CMT,093FF,553-CSB-HHD,46,181,LOCATION,FGQS, 
3ID-135-CMT,093FF,553-CSB-HHD,46,181,OPTEMPO,Low, 
3ID-135-CMT,093FF,553-CSB-HHD,181,225,ACTIVITY_TYPE,Redeployment, 
3ID-135-CMT,093FF,553-CSB-HHD,181,225,LOCATION,FGQS, 
3ID-135-CMT,093FF,553-CSB-HHD,181,225,OPTEMPO,Low, 
3ID-135-CMT,093FF,571-MEDDET-AMBL,0,31,ACTIVITY_TYPE,Deployment, 
3ID-135-CMT,093FF,571-MEDDET-AMBL,0,31,LOCATION,FGQS, 
3ID-135-CMT,093FF,571-MEDDET-AMBL,0,31,OPTEMPO,Low, 
3ID-135-CMT,093FF,571-MEDDET-AMBL,31,36,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,571-MEDDET-AMBL,31,36,LOCATION,FGQS, 
3ID-135-CMT,093FF,571-MEDDET-AMBL,31,36,OPTEMPO,Medium, 
3ID-135-CMT,093FF,571-MEDDET-AMBL,36,46,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,571-MEDDET-AMBL,36,46,LOCATION,FGQS, 
3ID-135-CMT,093FF,571-MEDDET-AMBL,36,46,OPTEMPO,Medium, 
3ID-135-CMT,093FF,571-MEDDET-AMBL,46,181,ACTIVITY_TYPE,Stand-Down, 
3ID-135-CMT,093FF,571-MEDDET-AMBL,46,181,LOCATION,FGQS, 
3ID-135-CMT,093FF,571-MEDDET-AMBL,46,181,OPTEMPO,Low, 
3ID-135-CMT,093FF,571-MEDDET-AMBL,181,225,ACTIVITY_TYPE,Redeployment, 
3ID-135-CMT,093FF,571-MEDDET-AMBL,181,225,LOCATION,FGQS, 
3ID-135-CMT,093FF,571-MEDDET-AMBL,181,225,OPTEMPO,Low, 
3ID-135-CMT,093FF,602-MAINTCO,0,26,ACTIVITY_TYPE,Deployment, 
3ID-135-CMT,093FF,602-MAINTCO,0,26,LOCATION,FGQS, 
3ID-135-CMT,093FF,602-MAINTCO,0,26,OPTEMPO,Low, 
3ID-135-CMT,093FF,602-MAINTCO,26,36,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,602-MAINTCO,26,36,LOCATION,FGQS, 
3ID-135-CMT,093FF,602-MAINTCO,26,36,OPTEMPO,High, 
3ID-135-CMT,093FF,602-MAINTCO,36,46,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,602-MAINTCO,36,46,LOCATION,FGQS, 
3ID-135-CMT,093FF,602-MAINTCO,36,46,OPTEMPO,Medium, 
3ID-135-CMT,093FF,602-MAINTCO,46,181,ACTIVITY_TYPE,Stand-Down, 
3ID-135-CMT,093FF,602-MAINTCO,46,181,LOCATION,FGQS, 
3ID-135-CMT,093FF,602-MAINTCO,46,181,OPTEMPO,Low, 
3ID-135-CMT,093FF,602-MAINTCO,181,225,ACTIVITY_TYPE,Redeployment, 
3ID-135-CMT,093FF,602-MAINTCO,181,225,LOCATION,FGQS, 
3ID-135-CMT,093FF,602-MAINTCO,181,225,OPTEMPO,Low, 
3ID-135-CMT,093FF,603-DASB,0,31,ACTIVITY_TYPE,Deployment, 
3ID-135-CMT,093FF,603-DASB,0,31,LOCATION,FGQS, 
3ID-135-CMT,093FF,603-DASB,0,31,OPTEMPO,Low, 
3ID-135-CMT,093FF,603-DASB,31,36,ACTIVITY_TYPE,Employment-Offensive, 
3ID-135-CMT,093FF,603-DASB,31,36,LOCATION,FGQS, 
3ID-135-CMT,093FF,603-DASB,31,36,OPTEMPO,High, 
3ID-135-CMT,093FF,603-DASB,36,46,ACTIVITY_TYPE,Employment-Offensive, 
3ID-135-CMT,093FF,603-DASB,36,46,LOCATION,FGQS, 
3ID-135-CMT,093FF,603-DASB,36,46,OPTEMPO,Medium, 
3ID-135-CMT,093FF,603-DASB,46,181,ACTIVITY_TYPE,Stand-Down, 
3ID-135-CMT,093FF,603-DASB,46,181,LOCATION,FGQS, 
3ID-135-CMT,093FF,603-DASB,46,181,OPTEMPO,Low, 
3ID-135-CMT,093FF,603-DASB,181,225,ACTIVITY_TYPE,Redeployment, 
3ID-135-CMT,093FF,603-DASB,181,225,LOCATION,FGQS, 
3ID-135-CMT,093FF,603-DASB,181,225,OPTEMPO,Low, 
3ID-135-CMT,093FF,61-ASMEDBN-MEDCO,0,31,ACTIVITY_TYPE,Deployment, 
3ID-135-CMT,093FF,61-ASMEDBN-MEDCO,0,31,LOCATION,FGQS, 
3ID-135-CMT,093FF,61-ASMEDBN-MEDCO,0,31,OPTEMPO,Low, 
3ID-135-CMT,093FF,61-ASMEDBN-MEDCO,31,36,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,61-ASMEDBN-MEDCO,31,36,LOCATION,FGQS, 
3ID-135-CMT,093FF,61-ASMEDBN-MEDCO,31,36,OPTEMPO,Medium, 
3ID-135-CMT,093FF,61-ASMEDBN-MEDCO,36,46,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,61-ASMEDBN-MEDCO,36,46,LOCATION,FGQS, 
3ID-135-CMT,093FF,61-ASMEDBN-MEDCO,36,46,OPTEMPO,Medium, 
3ID-135-CMT,093FF,61-ASMEDBN-MEDCO,46,181,ACTIVITY_TYPE,Stand-Down, 
3ID-135-CMT,093FF,61-ASMEDBN-MEDCO,46,181,LOCATION,FGQS, 
3ID-135-CMT,093FF,61-ASMEDBN-MEDCO,46,181,OPTEMPO,Low, 
3ID-135-CMT,093FF,61-ASMEDBN-MEDCO,181,225,ACTIVITY_TYPE,Redeployment, 
3ID-135-CMT,093FF,61-ASMEDBN-MEDCO,181,225,LOCATION,FGQS, 
3ID-135-CMT,093FF,61-ASMEDBN-MEDCO,181,225,OPTEMPO,Low, 
3ID-135-CMT,093FF,632-MAINTCO,0,21,ACTIVITY_TYPE,Deployment, 
3ID-135-CMT,093FF,632-MAINTCO,0,21,LOCATION,LOC-24-CSB, 
3ID-135-CMT,093FF,632-MAINTCO,0,21,OPTEMPO,Low, 
3ID-135-CMT,093FF,632-MAINTCO,21,36,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,632-MAINTCO,21,36,LOCATION,FGQS, 
3ID-135-CMT,093FF,632-MAINTCO,21,36,OPTEMPO,High, 
3ID-135-CMT,093FF,632-MAINTCO,36,46,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,632-MAINTCO,36,46,LOCATION,FGQS, 
3ID-135-CMT,093FF,632-MAINTCO,36,46,OPTEMPO,Medium, 
3ID-135-CMT,093FF,632-MAINTCO,46,181,ACTIVITY_TYPE,Stand-Down, 
3ID-135-CMT,093FF,632-MAINTCO,46,181,LOCATION,FGQS, 
3ID-135-CMT,093FF,632-MAINTCO,46,181,OPTEMPO,Low, 
3ID-135-CMT,093FF,632-MAINTCO,181,225,ACTIVITY_TYPE,Redeployment, 
3ID-135-CMT,093FF,632-MAINTCO,181,225,LOCATION,FGQS, 
3ID-135-CMT,093FF,632-MAINTCO,181,225,OPTEMPO,Low, 
3ID-135-CMT,093FF,703-MSB,0,16,ACTIVITY_TYPE,Deployment, 
3ID-135-CMT,093FF,703-MSB,0,16,LOCATION,FGQS, 
3ID-135-CMT,093FF,703-MSB,0,16,OPTEMPO,Low, 
3ID-135-CMT,093FF,703-MSB,16,36,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,703-MSB,16,36,LOCATION,FGQS, 
3ID-135-CMT,093FF,703-MSB,16,36,OPTEMPO,High, 
3ID-135-CMT,093FF,703-MSB,36,46,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,703-MSB,36,46,LOCATION,FGQS, 
3ID-135-CMT,093FF,703-MSB,36,46,OPTEMPO,Medium, 
3ID-135-CMT,093FF,703-MSB,46,181,ACTIVITY_TYPE,Stand-Down, 
3ID-135-CMT,093FF,703-MSB,46,181,LOCATION,FGQS, 
3ID-135-CMT,093FF,703-MSB,46,181,OPTEMPO,Low, 
3ID-135-CMT,093FF,703-MSB,181,225,ACTIVITY_TYPE,Redeployment, 
3ID-135-CMT,093FF,703-MSB,181,225,LOCATION,FGQS, 
3ID-135-CMT,093FF,703-MSB,181,225,OPTEMPO,Low, 
3ID-135-CMT,093FF,89-TKCO-CGO,0,11,ACTIVITY_TYPE,Deployment, 
3ID-135-CMT,093FF,89-TKCO-CGO,0,11,LOCATION,LQCN, 
3ID-135-CMT,093FF,89-TKCO-CGO,0,11,OPTEMPO,Low, 
3ID-135-CMT,093FF,89-TKCO-CGO,11,21,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,89-TKCO-CGO,11,21,LOCATION,LQCN, 
3ID-135-CMT,093FF,89-TKCO-CGO,11,21,OPTEMPO,Medium, 
3ID-135-CMT,093FF,89-TKCO-CGO,21,36,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,89-TKCO-CGO,21,36,LOCATION,LQCN, 
3ID-135-CMT,093FF,89-TKCO-CGO,21,36,OPTEMPO,Medium, 
3ID-135-CMT,093FF,89-TKCO-CGO,36,46,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,89-TKCO-CGO,36,46,LOCATION,LQCN, 
3ID-135-CMT,093FF,89-TKCO-CGO,36,46,OPTEMPO,Medium, 
3ID-135-CMT,093FF,89-TKCO-CGO,46,181,ACTIVITY_TYPE,Stand-Down, 
3ID-135-CMT,093FF,89-TKCO-CGO,46,181,LOCATION,LQCN, 
3ID-135-CMT,093FF,89-TKCO-CGO,46,181,OPTEMPO,Low, 
3ID-135-CMT,093FF,89-TKCO-CGO,181,225,ACTIVITY_TYPE,Redeployment, 
3ID-135-CMT,093FF,89-TKCO-CGO,181,225,LOCATION,LQCN, 
3ID-135-CMT,093FF,89-TKCO-CGO,181,225,OPTEMPO,Low, 
3ID-135-CMT,093FF,92-ENGBN-CBTHVY,0,11,ACTIVITY_TYPE,Deployment, 
3ID-135-CMT,093FF,92-ENGBN-CBTHVY,0,11,LOCATION,LQCN, 
3ID-135-CMT,093FF,92-ENGBN-CBTHVY,0,11,OPTEMPO,Low, 
3ID-135-CMT,093FF,92-ENGBN-CBTHVY,11,21,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,92-ENGBN-CBTHVY,11,21,LOCATION,LQCN, 
3ID-135-CMT,093FF,92-ENGBN-CBTHVY,11,21,OPTEMPO,Medium, 
3ID-135-CMT,093FF,92-ENGBN-CBTHVY,21,36,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,92-ENGBN-CBTHVY,21,36,LOCATION,LQCN, 
3ID-135-CMT,093FF,92-ENGBN-CBTHVY,21,36,OPTEMPO,Medium, 
3ID-135-CMT,093FF,92-ENGBN-CBTHVY,36,46,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,92-ENGBN-CBTHVY,36,46,LOCATION,LQCN, 
3ID-135-CMT,093FF,92-ENGBN-CBTHVY,36,46,OPTEMPO,Medium, 
3ID-135-CMT,093FF,92-ENGBN-CBTHVY,46,181,ACTIVITY_TYPE,Stand-Down, 
3ID-135-CMT,093FF,92-ENGBN-CBTHVY,46,181,LOCATION,LQCN, 
3ID-135-CMT,093FF,92-ENGBN-CBTHVY,46,181,OPTEMPO,Low, 
3ID-135-CMT,093FF,92-ENGBN-CBTHVY,181,225,ACTIVITY_TYPE,Redeployment, 
3ID-135-CMT,093FF,92-ENGBN-CBTHVY,181,225,LOCATION,LQCN, 
3ID-135-CMT,093FF,92-ENGBN-CBTHVY,181,225,OPTEMPO,Low, 
3ID-135-CMT,093FF,96-TCCO-HET,0,11,ACTIVITY_TYPE,Deployment, 
3ID-135-CMT,093FF,96-TCCO-HET,0,11,LOCATION,FGQS, 
3ID-135-CMT,093FF,96-TCCO-HET,0,11,OPTEMPO,Low, 
3ID-135-CMT,093FF,96-TCCO-HET,11,21,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,96-TCCO-HET,11,21,LOCATION,FGQS, 
3ID-135-CMT,093FF,96-TCCO-HET,11,21,OPTEMPO,Medium, 
3ID-135-CMT,093FF,96-TCCO-HET,21,36,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,96-TCCO-HET,21,36,LOCATION,FGQS, 
3ID-135-CMT,093FF,96-TCCO-HET,21,36,OPTEMPO,Medium, 
3ID-135-CMT,093FF,96-TCCO-HET,36,46,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,96-TCCO-HET,36,46,LOCATION,FGQS, 
3ID-135-CMT,093FF,96-TCCO-HET,36,46,OPTEMPO,Medium, 
3ID-135-CMT,093FF,96-TCCO-HET,46,181,ACTIVITY_TYPE,Stand-Down, 
3ID-135-CMT,093FF,96-TCCO-HET,46,181,LOCATION,FGQS, 
3ID-135-CMT,093FF,96-TCCO-HET,46,181,OPTEMPO,Low, 
3ID-135-CMT,093FF,96-TCCO-HET,181,225,ACTIVITY_TYPE,Redeployment, 
3ID-135-CMT,093FF,96-TCCO-HET,181,225,LOCATION,FGQS, 
3ID-135-CMT,093FF,96-TCCO-HET,181,225,OPTEMPO,Low, 
3ID-135-CMT,093FF,DIVARTY-3ID-HHB,0,16,ACTIVITY_TYPE,Deployment, 
3ID-135-CMT,093FF,DIVARTY-3ID-HHB,0,16,LOCATION,FGQS, 
3ID-135-CMT,093FF,DIVARTY-3ID-HHB,0,16,OPTEMPO,Low, 
3ID-135-CMT,093FF,DIVARTY-3ID-HHB,16,21,ACTIVITY_TYPE,Employment-Defensive, 
3ID-135-CMT,093FF,DIVARTY-3ID-HHB,16,21,LOCATION,FGQS, 
3ID-135-CMT,093FF,DIVARTY-3ID-HHB,16,21,OPTEMPO,Medium, 
3ID-135-CMT,093FF,DIVARTY-3ID-HHB,21,36,ACTIVITY_TYPE,Employment-Offensive, 
3ID-135-CMT,093FF,DIVARTY-3ID-HHB,21,36,LOCATION,FGQS, 
3ID-135-CMT,093FF,DIVARTY-3ID-HHB,21,36,OPTEMPO,High, 
3ID-135-CMT,093FF,DIVARTY-3ID-HHB,36,46,ACTIVITY_TYPE,Employment-Offensive, 
3ID-135-CMT,093FF,DIVARTY-3ID-HHB,36,46,LOCATION,FGQS, 
3ID-135-CMT,093FF,DIVARTY-3ID-HHB,36,46,OPTEMPO,Medium, 
3ID-135-CMT,093FF,DIVARTY-3ID-HHB,46,181,ACTIVITY_TYPE,Stand-Down, 
3ID-135-CMT,093FF,DIVARTY-3ID-HHB,46,181,LOCATION,FGQS, 
3ID-135-CMT,093FF,DIVARTY-3ID-HHB,46,181,OPTEMPO,Low, 
3ID-135-CMT,093FF,DIVARTY-3ID-HHB,181,225,ACTIVITY_TYPE,Redeployment, 
3ID-135-CMT,093FF,DIVARTY-3ID-HHB,181,225,LOCATION,FGQS, 
3ID-135-CMT,093FF,DIVARTY-3ID-HHB,181,225,OPTEMPO,Low, 
3ID-135-CMT,093FF,ENGBDE-3ID-HHD,0,31,ACTIVITY_TYPE,Deployment, 
3ID-135-CMT,093FF,ENGBDE-3ID-HHD,0,31,LOCATION,FGQS, 
3ID-135-CMT,093FF,ENGBDE-3ID-HHD,0,31,OPTEMPO,Low, 
3ID-135-CMT,093FF,ENGBDE-3ID-HHD,31,36,ACTIVITY_TYPE,Employment-Offensive, 
3ID-135-CMT,093FF,ENGBDE-3ID-HHD,31,36,LOCATION,FGQS, 
3ID-135-CMT,093FF,ENGBDE-3ID-HHD,31,36,OPTEMPO,High, 
3ID-135-CMT,093FF,ENGBDE-3ID-HHD,36,46,ACTIVITY_TYPE,Employment-Offensive, 
3ID-135-CMT,093FF,ENGBDE-3ID-HHD,36,46,LOCATION,FGQS, 
3ID-135-CMT,093FF,ENGBDE-3ID-HHD,36,46,OPTEMPO,Medium, 
3ID-135-CMT,093FF,ENGBDE-3ID-HHD,46,181,ACTIVITY_TYPE,Stand-Down, 
3ID-135-CMT,093FF,ENGBDE-3ID-HHD,46,181,LOCATION,FGQS, 
3ID-135-CMT,093FF,ENGBDE-3ID-HHD,46,181,OPTEMPO,Low, 
3ID-135-CMT,093FF,ENGBDE-3ID-HHD,181,225,ACTIVITY_TYPE,Redeployment, 
3ID-135-CMT,093FF,ENGBDE-3ID-HHD,181,225,LOCATION,FGQS, 
3ID-135-CMT,093FF,ENGBDE-3ID-HHD,181,225,OPTEMPO,Low, 
