OPLAN_ID,ORG_ID,COMPONENT_ID,START_CDAY,ATTRIBUTE_NAME,END_CDAY,ATTRIBUTE_VALUE
093FF,597-MAINTCO,597-MAINTCO,100,ACTIVITY_TYPE,165,Stand-Down
093FF,6-TCBN,6-TCBN,0,LOCATION,75,SIVAREK
093FF,6-TCBN,6-TCBN,75,LOCATION,165,SIVAREK
093FF,6-TCBN,6-TCBN,0,ACTIVITY_TYPE,75,Deployment
093FF,6-TCBN,6-TCBN,75,ACTIVITY_TYPE,100,Employment-CSS
093FF,6-TCBN,6-TCBN,100,ACTIVITY_TYPE,165,Stand-Down
093FF,6-TCBN,6-TCBN,0,OPTEMPO,75,Low
093FF,6-TCBN,6-TCBN,75,OPTEMPO,100,High
093FF,6-TCBN,6-TCBN,100,OPTEMPO,165,Low
093FF,632-MAINTCO,632-MAINTCO,0,LOCATION,75,SIVAREK
093FF,632-MAINTCO,632-MAINTCO,75,LOCATION,165,SIVAREK
093FF,632-MAINTCO,632-MAINTCO,0,ACTIVITY_TYPE,75,Deployment
093FF,632-MAINTCO,632-MAINTCO,75,ACTIVITY_TYPE,100,Employment-CSS
093FF,632-MAINTCO,632-MAINTCO,100,ACTIVITY_TYPE,165,Stand-Down
093FF,632-MAINTCO,632-MAINTCO,0,OPTEMPO,75,Low
093FF,632-MAINTCO,632-MAINTCO,75,OPTEMPO,100,High
093FF,632-MAINTCO,632-MAINTCO,100,OPTEMPO,165,Low
093FF,66-MDM-TRKCO,66-MDM-TRKCO,0,LOCATION,75,SIVAREK
093FF,66-MDM-TRKCO,66-MDM-TRKCO,75,LOCATION,165,SIVAREK
093FF,66-MDM-TRKCO,66-MDM-TRKCO,0,ACTIVITY_TYPE,75,Deployment
093FF,66-MDM-TRKCO,66-MDM-TRKCO,75,ACTIVITY_TYPE,100,Employment-CSS
093FF,66-MDM-TRKCO,66-MDM-TRKCO,100,ACTIVITY_TYPE,165,Stand-Down
093FF,66-MDM-TRKCO,66-MDM-TRKCO,0,OPTEMPO,75,Low
093FF,66-MDM-TRKCO,66-MDM-TRKCO,75,OPTEMPO,100,High
093FF,66-MDM-TRKCO,66-MDM-TRKCO,100,OPTEMPO,165,Low
093FF,68-MDM-TRKCO,68-MDM-TRKCO,0,LOCATION,75,SIVAREK
093FF,68-MDM-TRKCO,68-MDM-TRKCO,75,LOCATION,165,SIVAREK
093FF,68-MDM-TRKCO,68-MDM-TRKCO,0,ACTIVITY_TYPE,75,Deployment
093FF,68-MDM-TRKCO,68-MDM-TRKCO,75,ACTIVITY_TYPE,100,Employment-CSS
093FF,68-MDM-TRKCO,68-MDM-TRKCO,100,ACTIVITY_TYPE,165,Stand-Down
093FF,68-MDM-TRKCO,68-MDM-TRKCO,0,OPTEMPO,75,Low
093FF,68-MDM-TRKCO,68-MDM-TRKCO,75,OPTEMPO,100,High
093FF,68-MDM-TRKCO,68-MDM-TRKCO,100,OPTEMPO,165,Low
093FF,69-ADABDE,69-ADABDE,0,LOCATION,30,SANLIURFA
093FF,69-ADABDE,69-ADABDE,30,LOCATION,165,SANLIURFA
093FF,69-ADABDE,69-ADABDE,0,ACTIVITY_TYPE,30,Deployment
093FF,69-ADABDE,69-ADABDE,30,ACTIVITY_TYPE,75,Employment-Defensive
093FF,69-ADABDE,69-ADABDE,75,ACTIVITY_TYPE,100,Employment-Offensive
093FF,69-ADABDE,69-ADABDE,100,ACTIVITY_TYPE,165,Stand-Down
093FF,69-ADABDE,69-ADABDE,0,OPTEMPO,30,Low
093FF,69-ADABDE,69-ADABDE,30,OPTEMPO,75,Medium
093FF,69-ADABDE,69-ADABDE,75,OPTEMPO,100,High
093FF,69-ADABDE,69-ADABDE,100,OPTEMPO,165,Low
093FF,69-CHEMCO,69-CHEMCO,0,LOCATION,10,VIRANSEHIR
093FF,69-CHEMCO,69-CHEMCO,10,LOCATION,165,VIRANSEHIR
093FF,69-CHEMCO,69-CHEMCO,0,ACTIVITY_TYPE,10,Deployment
093FF,69-CHEMCO,69-CHEMCO,10,ACTIVITY_TYPE,75,Employment-Defensive
093FF,69-CHEMCO,69-CHEMCO,75,ACTIVITY_TYPE,100,Employment-Offensive
093FF,69-CHEMCO,69-CHEMCO,100,ACTIVITY_TYPE,165,Stand-Down
093FF,69-CHEMCO,69-CHEMCO,0,OPTEMPO,10,Low
093FF,69-CHEMCO,69-CHEMCO,10,OPTEMPO,75,Medium
093FF,69-CHEMCO,69-CHEMCO,75,OPTEMPO,100,High
093FF,69-CHEMCO,69-CHEMCO,100,OPTEMPO,165,Low
093FF,7-CSG,7-CSG,0,OPTEMPO,45,Low
093FF,7-CSG,7-CSG,45,OPTEMPO,75,Medium
093FF,7-CSG,7-CSG,75,OPTEMPO,100,High
093FF,7-CSG,7-CSG,100,OPTEMPO,165,Low
093FF,7-CSG,7-CSG,0,LOCATION,45,HILVAN
093FF,7-CSG,7-CSG,45,LOCATION,165,HILVAN
093FF,7-CSG,7-CSG,0,ACTIVITY_TYPE,45,Deployment
093FF,7-CSG,7-CSG,45,ACTIVITY_TYPE,75,Employment-CSS
093FF,7-CSG,7-CSG,75,ACTIVITY_TYPE,100,Employment-CSS
093FF,7-CSG,7-CSG,100,ACTIVITY_TYPE,165,Stand-Down
093FF,7-TCGP-TPTDD,7-TCGP-TPTDD,0,LOCATION,75,DIYARBAKIR
093FF,7-TCGP-TPTDD,7-TCGP-TPTDD,75,LOCATION,165,DIYARBAKIR
093FF,7-TCGP-TPTDD,7-TCGP-TPTDD,0,ACTIVITY_TYPE,75,Deployment
093FF,7-TCGP-TPTDD,7-TCGP-TPTDD,75,ACTIVITY_TYPE,100,Employment-CSS
093FF,7-TCGP-TPTDD,7-TCGP-TPTDD,100,ACTIVITY_TYPE,165,Stand-Down
093FF,7-TCGP-TPTDD,7-TCGP-TPTDD,0,OPTEMPO,75,Low
093FF,7-TCGP-TPTDD,7-TCGP-TPTDD,75,OPTEMPO,100,High
093FF,7-TCGP-TPTDD,7-TCGP-TPTDD,100,OPTEMPO,165,Low
093FF,70-ENGBN,70-ENGBN,0,LOCATION,14,RUINS
093FF,70-ENGBN,70-ENGBN,14,LOCATION,165,RUINS
093FF,70-ENGBN,70-ENGBN,0,ACTIVITY_TYPE,14,Deployment
093FF,70-ENGBN,70-ENGBN,14,ACTIVITY_TYPE,75,Employment-Defensive
093FF,70-ENGBN,70-ENGBN,75,ACTIVITY_TYPE,100,Employment-Offensive
093FF,70-ENGBN,70-ENGBN,100,ACTIVITY_TYPE,165,Stand-Down
093FF,70-ENGBN,70-ENGBN,0,OPTEMPO,14,Low
093FF,70-ENGBN,70-ENGBN,14,OPTEMPO,75,Medium
093FF,70-ENGBN,70-ENGBN,75,OPTEMPO,100,High
093FF,70-ENGBN,70-ENGBN,100,OPTEMPO,165,Low
093FF,702-EODDET,702-EODDET,0,LOCATION,75,SIVAREK
093FF,702-EODDET,702-EODDET,75,LOCATION,165,SIVAREK
093FF,702-EODDET,702-EODDET,0,ACTIVITY_TYPE,75,Deployment
093FF,702-EODDET,702-EODDET,75,ACTIVITY_TYPE,100,Employment-CSS
093FF,702-EODDET,702-EODDET,100,ACTIVITY_TYPE,165,Stand-Down
093FF,702-EODDET,702-EODDET,0,OPTEMPO,75,Low
093FF,702-EODDET,702-EODDET,75,OPTEMPO,100,High
093FF,702-EODDET,702-EODDET,100,OPTEMPO,165,Low
093FF,71-MAINTBN,71-MAINTBN,0,OPTEMPO,45,Low
093FF,71-MAINTBN,71-MAINTBN,45,OPTEMPO,75,Medium
093FF,71-MAINTBN,71-MAINTBN,75,OPTEMPO,100,High
093FF,71-MAINTBN,71-MAINTBN,100,OPTEMPO,165,Low
093FF,71-MAINTBN,71-MAINTBN,0,LOCATION,45,HILVAN
093FF,71-MAINTBN,71-MAINTBN,45,LOCATION,165,HILVAN
093FF,71-MAINTBN,71-MAINTBN,0,ACTIVITY_TYPE,45,Deployment
093FF,71-MAINTBN,71-MAINTBN,45,ACTIVITY_TYPE,75,Employment-CSS
093FF,71-MAINTBN,71-MAINTBN,75,ACTIVITY_TYPE,100,Employment-CSS
093FF,71-MAINTBN,71-MAINTBN,100,ACTIVITY_TYPE,165,Stand-Down
093FF,71-ORDCO,71-ORDCO,0,OPTEMPO,45,Low
093FF,71-ORDCO,71-ORDCO,45,OPTEMPO,75,Medium
093FF,71-ORDCO,71-ORDCO,75,OPTEMPO,100,High
093FF,71-ORDCO,71-ORDCO,100,OPTEMPO,165,Low
093FF,71-ORDCO,71-ORDCO,0,LOCATION,45,HILVAN
093FF,71-ORDCO,71-ORDCO,45,LOCATION,165,HILVAN
093FF,71-ORDCO,71-ORDCO,0,ACTIVITY_TYPE,45,Deployment
093FF,71-ORDCO,71-ORDCO,45,ACTIVITY_TYPE,75,Employment-CSS
093FF,71-ORDCO,71-ORDCO,75,ACTIVITY_TYPE,100,Employment-CSS
093FF,71-ORDCO,71-ORDCO,100,ACTIVITY_TYPE,165,Stand-Down
093FF,720-EODDET,720-EODDET,0,LOCATION,75,SIVAREK
093FF,720-EODDET,720-EODDET,75,LOCATION,165,SIVAREK
093FF,720-EODDET,720-EODDET,0,ACTIVITY_TYPE,75,Deployment
093FF,720-EODDET,720-EODDET,75,ACTIVITY_TYPE,100,Employment-CSS
093FF,720-EODDET,720-EODDET,100,ACTIVITY_TYPE,165,Stand-Down
093FF,720-EODDET,720-EODDET,0,OPTEMPO,75,Low
093FF,720-EODDET,720-EODDET,75,OPTEMPO,100,High
093FF,720-EODDET,720-EODDET,100,OPTEMPO,165,Low
093FF,77-MAINTCO,77-MAINTCO,0,LOCATION,45,KONUKCU
093FF,77-MAINTCO,77-MAINTCO,45,LOCATION,165,KONUKCU
093FF,77-MAINTCO,77-MAINTCO,0,ACTIVITY_TYPE,45,Deployment
093FF,77-MAINTCO,77-MAINTCO,45,ACTIVITY_TYPE,75,Employment-CSS
093FF,77-MAINTCO,77-MAINTCO,75,ACTIVITY_TYPE,100,Employment-CSS
093FF,77-MAINTCO,77-MAINTCO,100,ACTIVITY_TYPE,165,Stand-Down
093FF,77-MAINTCO,77-MAINTCO,0,OPTEMPO,45,Low
093FF,77-MAINTCO,77-MAINTCO,45,OPTEMPO,75,Medium
093FF,77-MAINTCO,77-MAINTCO,75,OPTEMPO,100,High
093FF,77-MAINTCO,77-MAINTCO,100,OPTEMPO,165,Low
093FF,900-POL-SUPPLYCO,900-POL-SUPPLYCO,0,OPTEMPO,45,Low
093FF,900-POL-SUPPLYCO,900-POL-SUPPLYCO,45,OPTEMPO,75,Medium
093FF,900-POL-SUPPLYCO,900-POL-SUPPLYCO,75,OPTEMPO,100,High
093FF,900-POL-SUPPLYCO,900-POL-SUPPLYCO,100,OPTEMPO,165,Low
093FF,900-POL-SUPPLYCO,900-POL-SUPPLYCO,0,LOCATION,45,HILVAN
093FF,900-POL-SUPPLYCO,900-POL-SUPPLYCO,45,LOCATION,165,HILVAN
093FF,900-POL-SUPPLYCO,900-POL-SUPPLYCO,0,ACTIVITY_TYPE,45,Deployment
093FF,900-POL-SUPPLYCO,900-POL-SUPPLYCO,45,ACTIVITY_TYPE,75,Employment-CSS
093FF,900-POL-SUPPLYCO,900-POL-SUPPLYCO,75,ACTIVITY_TYPE,100,Employment-CSS
093FF,900-POL-SUPPLYCO,900-POL-SUPPLYCO,100,ACTIVITY_TYPE,165,Stand-Down
093FF,AVNBDE-1-AD,AVNBDE-1-AD,0,OPTEMPO,10,Low
093FF,AVNBDE-1-AD,AVNBDE-1-AD,10,OPTEMPO,75,Medium
093FF,AVNBDE-1-AD,AVNBDE-1-AD,75,OPTEMPO,100,High
093FF,AVNBDE-1-AD,AVNBDE-1-AD,100,OPTEMPO,165,Low
093FF,AVNBDE-1-AD,AVNBDE-1-AD,0,LOCATION,10,VIRANSEHIR
093FF,AVNBDE-1-AD,AVNBDE-1-AD,10,LOCATION,165,VIRANSEHIR
093FF,AVNBDE-1-AD,AVNBDE-1-AD,0,ACTIVITY_TYPE,10,Deployment
093FF,AVNBDE-1-AD,AVNBDE-1-AD,10,ACTIVITY_TYPE,75,Employment-Defensive
093FF,AVNBDE-1-AD,AVNBDE-1-AD,75,ACTIVITY_TYPE,100,Employment-Offensive
093FF,AVNBDE-1-AD,AVNBDE-1-AD,100,ACTIVITY_TYPE,165,Stand-Down
093FF,DISCOM-1-AD,DISCOM-1-AD,0,OPTEMPO,10,Low
093FF,DISCOM-1-AD,DISCOM-1-AD,10,OPTEMPO,75,Medium
093FF,DISCOM-1-AD,DISCOM-1-AD,75,OPTEMPO,100,High
093FF,DISCOM-1-AD,DISCOM-1-AD,100,OPTEMPO,165,Low
093FF,DISCOM-1-AD,DISCOM-1-AD,0,LOCATION,10,VIRANSEHIR
093FF,DISCOM-1-AD,DISCOM-1-AD,10,LOCATION,165,VIRANSEHIR
093FF,DISCOM-1-AD,DISCOM-1-AD,0,ACTIVITY_TYPE,10,Deployment
093FF,DISCOM-1-AD,DISCOM-1-AD,10,ACTIVITY_TYPE,75,Employment-CSS
093FF,DISCOM-1-AD,DISCOM-1-AD,75,ACTIVITY_TYPE,100,Employment-CSS
093FF,DISCOM-1-AD,DISCOM-1-AD,100,ACTIVITY_TYPE,165,Stand-Down
093FF,DIVARTY-1-AD,DIVARTY-1-AD,0,OPTEMPO,10,Low
093FF,DIVARTY-1-AD,DIVARTY-1-AD,10,OPTEMPO,75,Medium
093FF,DIVARTY-1-AD,DIVARTY-1-AD,75,OPTEMPO,100,High
093FF,DIVARTY-1-AD,DIVARTY-1-AD,100,OPTEMPO,165,Low
093FF,DIVARTY-1-AD,DIVARTY-1-AD,0,LOCATION,10,VIRANSEHIR
093FF,DIVARTY-1-AD,DIVARTY-1-AD,10,LOCATION,165,VIRANSEHIR
093FF,DIVARTY-1-AD,DIVARTY-1-AD,0,ACTIVITY_TYPE,10,Deployment
093FF,DIVARTY-1-AD,DIVARTY-1-AD,10,ACTIVITY_TYPE,75,Employment-Defensive
093FF,DIVARTY-1-AD,DIVARTY-1-AD,75,ACTIVITY_TYPE,100,Employment-Offensive
093FF,DIVARTY-1-AD,DIVARTY-1-AD,100,ACTIVITY_TYPE,165,Stand-Down
